city,district,facility_name,x_coordinate,y_coordinate,longitude,latitude
臺北市,中正區,捷運公館站-出口1,303931.8400000005,2767480.907,121.53435340695407,25.014418309214825
臺北市,大同區,民生汐止線-大稻埕站(規劃中),301366.3699999996,2772164.62,121.50911019361891,25.05679195087192
臺北市,大同區,捷運北門站-出口1,301459.16200000106,2771299.757,121.50999754956922,25.04898084754752
臺北市,大同區,捷運北門站-出口3,301467.48500000034,2771396.355,121.51008364256352,25.04985264753852
臺北市,大同區,捷運北門站-出口2,301517.5120000003,2771346.7880000006,121.51057758082825,25.0494034552205
臺北市,大同區,捷運大橋頭站-出口1,301688.483999999,2772871.404000001,121.51232921031216,25.063161781432754
臺北市,大同區,捷運大橋頭站-出口2,301784.2370000005,2772874.4600000004,121.51327838591864,25.06318609323124
臺北市,大同區,捷運大橋頭站-出口3,301799.3510000012,2772939.108,121.51343062156803,25.063769213689962
臺北市,大同區,捷運民權西路站出口5,302334.26299999893,2772878.701,121.51873015536955,25.063205435988003
臺北市,大同區,捷運民權西路站出口6,302357.5980000002,2772816.168,121.5189590630858,25.062640084013225
臺北市,大同區,捷運中山站-出口6,302379.6570000005,2771724.252,121.51913616868484,25.052781567250594
臺北市,大同區,捷運中山站-出口5,302390.9019999997,2771756.013,121.51924882257795,25.05306791428673
臺北市,大同區,捷運民權西路站出口2,302423.9599999997,2772730.7580000004,121.5196135577213,25.061866707932246
臺北市,大同區,捷運雙連站-出口1,302523.7310000003,2772238.92,121.52058367048964,25.05742296238813
臺北市,大同區,捷運雙連站-出口2,302526.78200000006,2772290.068,121.52061586010853,25.057884617376477
臺北市,中山區,捷運民權西路站出口1,302409.18600000103,2772807.8070000005,121.51947005917039,25.0625628135771
臺北市,中山區,捷運民權西路站出口4,302449.2929999994,2772738.466,121.51986493774501,25.061935416424266
臺北市,中山區,捷運民權西路站出口3,302458.5179999987,2772681.371,121.51995419538444,25.061419646382372
臺北市,中山區,捷運圓山站-出口1,302467.5340000005,2773726.657,121.52008339975893,25.070856101013423
臺北市,中山區,捷運民權西路站出口10,302469.7660000009,2772852.85,121.5200722139662,25.0629673570012
臺北市,中山區,捷運圓山站-出口2,302471.2770000001,2773818.2129999995,121.5201239920175,25.071682531499015
臺北市,中山區,捷運民權西路站出口7,302474.7450000008,2772823.884,121.52012045938541,25.062705681050467
臺北市,中山區,捷運中山站-出口1,302497.37799999974,2771681.052,121.52030122031358,25.05238747771567
臺北市,中山區,捷運中山站-出口4,302499.06900000025,2771739.367,121.5203202017845,25.05291388361067
臺北市,中山區,捷運民權西路站出口8,302515.5590000013,2772822.3830000004,121.52052493016002,25.062690712615154
臺北市,中山區,捷運民權西路站出口9,302518.058,2772852.0040000007,121.52055082895036,25.06295804216355
臺北市,中山區,捷運中山站-出口3,302580.1160000001,2771706.574,121.52112218362042,25.052615014286925
臺北市,中山區,捷運中山站-出口2,302583.61200000084,2771680.038,121.52115581841785,25.05237532720629
臺北市,中山區,捷運中山國小站-出口2,303065.07199999946,2772801.28,121.52597061220048,25.062481003931207
臺北市,中山區,捷運中山國小站-出口1,303065.4520000001,2772843.26,121.52597599664796,25.062859982858527
臺北市,中山區,捷運中山國小站-出口4,303145.99100000004,2772841.0500000003,121.52677417399141,25.06283720140034
臺北市,中山區,捷運中山國小站-出口3,303183.17899999954,2772797.7,121.52714108832137,25.062444532895473
臺北市,中山區,捷運松江南京站-出口1,303700.1659999999,2771619.387,121.53221924021896,25.051788536024322
臺北市,中山區,捷運松江南京站-出口8,303748.5009999988,2771728.548,121.53270252858833,25.052772316413574
臺北市,中山區,捷運松江南京站-出口2,303753.2190000001,2771568.215,121.53274303074556,25.051324674016286
臺北市,中山區,捷運松江南京站-出口3,303753.256,2771542.801,121.53274240578624,25.051095236926752
臺北市,中山區,捷運行天宮站-出口4,303756.5600000013,2772581.651,121.53281569842711,25.060473777128536
臺北市,中山區,捷運行天宮站-出口1,303774.69300000044,2772327.046,121.53298547713847,25.058174579049627
臺北市,中山區,捷運松江南京站-出口4,303795.2779999989,2771593.029,121.53316082825548,25.051547197443064
臺北市,中山區,捷運松江南京站-出口7,303798.09600000025,2771707.647,121.53319323259238,25.052581860107264
臺北市,中山區,捷運行天宮站-出口2,303814.910999999,2772390.061,121.53338654503942,25.058742042252643
臺北市,中山區,捷運行天宮站-出口3,303820.6830000001,2772516.7740000007,121.53344870493879,25.05988579129394
臺北市,中山區,捷運松江南京站-出口5,303840.0810000008,2771629.759,121.53360628767446,25.051877198742456
臺北市,中山區,捷運松江南京站-出口6,303853.4769999997,2771664.263,121.5337403991092,25.052188221301165
臺北市,中山區,捷運南京復興站-出口2,304665.9949999997,2771605.3399999994,121.54179062338567,25.051627115373226
臺北市,中山區,民生汐止線-北大臺北校區站(規劃中),304702.3480000001,2772314.2000000007,121.54217905595279,25.05802532516311
臺北市,中山區,捷運南京復興站-出口1,304719.8649999997,2771724.521,121.54232924038217,25.052701122778835
臺北市,中山區,捷運南京復興站-出口3,304782.8630000003,2771617.652,121.54294934209436,25.051734037862257
臺北市,中山區,捷運南京復興站-出口4,304815.88099999924,2771617.7839999995,121.54327657496076,25.051734033062324
臺北市,中山區,捷運南京復興站-出口8,304856.35699999984,2771647.5530000003,121.54367890113404,25.052001317231543
臺北市,中山區,捷運中山國中站-出口,304883.0418,2772616.4300000006,121.54398197425228,25.06074727900588
臺北市,中山區,捷運大直站-出口2,305165.8659999994,2774707.722,121.546868962032,25.07961692637937
臺北市,中山區,捷運大直站-出口1,305183.69999999943,2774782.421,121.54704874417382,25.080290647898618
臺北市,中山區,捷運大直站-出口3,305190.37999999966,2774689.919,121.54711125056954,25.079455307571337
臺北市,中山區,捷運劍南路站-出口1,306004.53900000016,2775326.017,121.55520774775634,25.08516793911775
臺北市,中山區,捷運劍南路站-出口2,306009.9910000001,2775257.481,121.55525900325355,25.084549003908204
臺北市,中山區,捷運劍南路站-出口3,306084.0269999988,2775234.524,121.55599200082254,25.08433900345671
臺北市,中山區,捷運北環段-劍南路站(規劃中),306119.7660000012,2775259.7920000004,121.55634731931968,25.08456579140796
臺北市,中山區,捷運東環段-下塔悠站(規劃中),306365.14899999974,2774761.8910000003,121.55875944418337,25.080061675397026
臺北市,松山區,捷運南京復興站-出口7,304926.073,2771674.749,121.54437091308407,25.052244309687325
臺北市,松山區,捷運南京復興站-出口5,304938.766999999,2771613.972,121.54449429460422,25.051695159272928
臺北市,松山區,捷運南京復興站-出口6,304963.54000000074,2771645.293,121.54474105902474,25.051977022245485
臺北市,松山區,捷運臺北小巨蛋站-出口2,305579.5559999995,2771587.777,121.55084382259317,25.051435258154385
臺北市,松山區,捷運松山機場站-出口2,305611.27199999994,2772925.9799999995,121.55121218486038,25.063515246006553
臺北市,松山區,捷運臺北小巨蛋站-出口1,305637.53800000047,2771637.504,121.5514204642244,25.051882056427953
臺北市,松山區,捷運松山機場站-出口3,305662.9190000012,2772869.6740000006,121.55172180836703,25.063005020717746
臺北市,松山區,捷運松山機場站-出口1,305684.06299999874,2772927.084,121.55193369867436,25.063522532778876
臺北市,松山區,捷運臺北小巨蛋站-出口5,305711.09299999906,2771637.113,121.55214942112096,25.051875818509277
臺北市,松山區,捷運臺北小巨蛋站-出口3,305746.29599999933,2771582.81,121.5524961057167,25.05138427924114
臺北市,松山區,民生汐止線-東社站(規劃中),305767.8579999998,2772335.855,121.5527402874914,25.058181894819857
臺北市,松山區,捷運臺北小巨蛋站-出口4,305799.2169999995,2771596.561,121.55302113830696,25.0515064701164
臺北市,松山區,捷運南京三民站-出口2,306817.931999999,2771577.23,121.56311635448786,25.05129402040928
臺北市,松山區,捷運南京三民站-出口1,306826.9649999995,2771617.91,121.56320755426962,25.051660935241674
臺北市,松山區,捷運南京三民站-出口3,306948.52400000056,2771575.6210000003,121.56441052159995,25.051274582395877
臺北市,松山區,捷運南京三民站-出口4,306984.3890000005,2771616.1440000003,121.56476763828843,25.05163906814519
臺北市,松山區,民生汐止線-民生社區站(規劃中),306994.51100000006,2772455.454,121.56490268501611,25.05921587214188
臺北市,松山區,捷運松山站-出口2,308140.45799999905,2771454.793,121.5762180816386,25.050138408730103
臺北市,松山區,捷運松山站-出口1,308223.4650000012,2771455.82,121.57704075738624,25.050144486961504
臺北市,松山區,捷運松山站-出口3,308270.36500000063,2771415.5929999994,121.57750385355517,25.049779516866767
臺北市,松山區,捷運松山站-出口5,308314.94899999886,2771494.351,121.57794903105179,25.050488814661605
臺北市,松山區,捷運松山站-出口4,308321.522999999,2771414.197,121.57801078898676,25.04976494203769
臺北市,大安區,捷運古亭站-出口6,302710.519,2768924.753,121.5223081899492,25.02749631356053
臺北市,大安區,捷運古亭站-出口5,302753.95099999965,2768893.155,121.52273733474506,25.02720953486927
臺北市,大安區,捷運古亭站-出口4,302783.2030000005,2768818.8319999995,121.52302433839124,25.026537529290966
臺北市,大安區,捷運古亭站-出口3,302827.03099999955,2768755.2,121.5234561752104,25.025961532687027
臺北市,大安區,捷運東門站-出口3,303270.3229999988,2769621.485,121.52788201181417,25.03376678798614
臺北市,大安區,捷運臺電大樓站-出口3,303275.9169999996,2768234.007,121.52788385335421,25.021240489148294
臺北市,大安區,捷運東門站-出口4,303370.99499999906,2769618.409,121.52887946795366,25.03373547123629
臺北市,大安區,捷運臺電大樓站-出口2,303390.5799999998,2768125.151,121.52901574028972,25.02025370200985
臺北市,大安區,捷運東門站-出口5,303426.2460000012,2769610.011,121.52942663349316,25.033657705090945
臺北市,大安區,捷運忠孝新生站出口6,303785.5829999999,2770404.04,121.53301833558592,25.040813427894612
臺北市,大安區,捷運忠孝新生站出口7,303787.15300000034,2770495.766,121.53303747332453,25.041641468922037
臺北市,大安區,捷運忠孝新生站出口4,303812.0810000004,2770584.831,121.53328798190488,25.042444655853586
臺北市,大安區,捷運忠孝新生站出口3,303853.72700000106,2770514.68,121.53369794651753,25.041809855066056
臺北市,大安區,捷運公館站-出口3,303904.6090000003,2767587.157,121.5340877625533,25.01537850036291
臺北市,大安區,捷運大安森林公園站-出口1,303933.0580000008,2769633.249,121.53444961721135,25.033849520999865
臺北市,大安區,捷運大安森林公園站-出口2,303952.5810000005,2769573.8570000003,121.53464074986366,25.03331263732626
臺北市,大安區,捷運公館站-出口2,303976.9209999997,2767510.981,121.53480122748343,25.01468821067632
臺北市,大安區,捷運大安森林公園站-出口3,303996.9969999989,2769567.572,121.53508062702593,25.033254312704095
臺北市,大安區,捷運大安森林公園站-出口4,304047.34700000053,2769566.694,121.5355795163069,25.033244588999437
臺北市,大安區,捷運大安森林公園站-出口6,304093.0340000003,2769638.468,121.53603504939989,25.033890928550047
臺北市,大安區,捷運大安森林公園站-出口5,304109.26700000005,2769566.928,121.53619309748261,25.033244489101317
臺北市,大安區,捷運大安站-出口2,304671.02099999884,2769615.178,121.54176148856314,25.033659899523894
臺北市,大安區,捷運大安站-出口1,304693.0760000013,2769610.5139999995,121.54197984947469,25.033616996379553
臺北市,大安區,捷運大安站-出口3,304740.1759999998,2769570.794,121.54244499258371,25.033256703972643
臺北市,大安區,捷運忠孝復興站-出口1,304812.74399999937,2770516.223,121.5432016660115,25.041789344050944
臺北市,大安區,捷運忠孝復興站-出口2,304838.4900000011,2770455.493,121.54345438702035,25.041240145213457
臺北市,大安區,捷運科技大樓站-出口,304852.9970000001,2768779.7689999994,121.54353148607757,25.02611129416337
臺北市,大安區,捷運大安站-出口6,304875.7689999996,2769667.736,121.5437924548621,25.034126979701057
臺北市,大安區,捷運大安站-出口5,304883.3710000005,2769527.248,121.54386219259065,25.032858387725167
臺北市,大安區,捷運忠孝復興站-出口5,304886.75000000023,2770530.4680000003,121.54393561663666,25.041915263781373
臺北市,大安區,捷運大安站-出口4,304889.7509999994,2769556.347,121.54392657073366,25.0331208602122
臺北市,大安區,捷運忠孝復興站-出口4,304989.1289999995,2770513.652,121.54494950022048,25.041759732582406
臺北市,大安區,捷運忠孝復興站-出口3,304997.5880000009,2770478.743,121.5450319340729,25.04144426938064
臺北市,大安區,捷運忠孝敦化站-出口6,305415.9449999996,2770454.307,121.54917676416215,25.041208397510893
臺北市,大安區,捷運忠孝敦化站-出口8,305416.9620000013,2770521.1690000007,121.54918953064636,25.041811984759068
臺北市,大安區,捷運忠孝敦化站-出口5,305482.19599999895,2770469.381,121.54983390018738,25.0413420562387
臺北市,大安區,捷運忠孝敦化站-出口7,305495.044999999,2770504.6950000003,121.54996265224007,25.041660396764676
臺北市,大安區,捷運忠孝敦化站-出口4,305558.21699999995,2770468.3440000005,121.55058720638006,25.041329904573097
臺北市,大安區,捷運忠孝敦化站-出口1,305558.5419999992,2770502.652,121.550591809973,25.041639622297843
臺北市,大安區,捷運忠孝敦化站-出口3,305658.59000000014,2770466.452,121.5515817995988,25.04130913455743
臺北市,大安區,捷運忠孝敦化站-出口2,305663.83799999964,2770500.6580000003,121.55163518729378,25.04161775024313
臺北市,大安區,捷運信義安和站-出口2,305725.8760000011,2769554.452,121.55221172142416,25.03307319806422
臺北市,大安區,捷運信義安和站-出口1,305761.1230000004,2769606.55,121.55256309308955,25.033542236504136
臺北市,大安區,捷運六張犁站-出口,305786.70400000014,2768532.8519999995,121.55277314998786,25.023848027972203
臺北市,大安區,捷運信義安和站-出口3,305820.08199999924,2769552.413,121.55314513243941,25.033051318650458
臺北市,大安區,捷運信義安和站-出口5,305856.3160000011,2769597.507,121.55350600411016,25.033457086855666
臺北市,大安區,捷運信義安和站-出口4,305856.63900000055,2769551.611,121.55350734561011,25.03304272955816
臺北市,大安區,捷運國父紀念館站-出口1,306172.86899999913,2770511.406,121.55667999542264,25.041695968225774
臺北市,大安區,捷運國父紀念館站-出口2,306174.78799999965,2770439.814,121.55669609442971,25.041049571244013
臺北市,大安區,捷運麟光站-出口,306395.9729999999,2767940.4229999995,121.5587857683585,25.018477052754314
臺北市,萬華區,捷運萬大線-加蚋站(興建中),300381.23000000085,2768350.771,121.4992070253735,25.02239370845195
臺北市,萬華區,捷運龍山寺站-出口1,300416.8529999992,2769800.979,121.49961300000842,25.035485004707603
臺北市,萬華區,捷運龍山寺站-出口2,300457.89399999875,2769754.94,121.50001800457,25.03506799703564
臺北市,萬華區,捷運龍山寺站-出口3,300620.526,2769793.867,121.50163100463668,25.035413998583735
臺北市,萬華區,捷運萬大線-廈安站(興建中),300640.81900000025,2769156.939,121.50180870435584,25.029663136634994
臺北市,萬華區,捷運西門站-出口1,301222.2529999992,2770539.678,121.50762142957124,25.042126918185303
臺北市,萬華區,捷運西門站-出口6,301235.8760000011,2770588.189,121.50775823507664,25.042564412989805
臺北市,信義區,捷運國父紀念館站-出口3,306310.346999999,2770450.600000001,121.55803988406859,25.041141906982983
臺北市,信義區,捷運國父紀念館站-出口5,306310.5129999997,2770488.3820000007,121.55804307264118,25.04148299301266
臺北市,信義區,捷運國父紀念館站-出口4,306365.29500000016,2770449.75,121.55858436781782,25.041132187182328
臺北市,信義區,捷運臺北世貿101站-出口1,306695.900999999,2769563.77,121.56182413879435,25.03312129411981
臺北市,信義區,捷運臺北世貿101站-出口2,306720.3969999989,2769531.3,121.56206553540915,25.03282724018971
臺北市,信義區,捷運臺北世貿101站-出口5,306842.33499999973,2769584.021,121.56327599599851,25.033298625738794
臺北市,信義區,捷運臺北世貿101站-出口3,306869.2850000011,2769528.419,121.56354075224144,25.032795643829463
臺北市,信義區,捷運臺北世貿101站-出口4,306942.967999999,2769576.902,121.56427288107544,25.033230573300024
臺北市,信義區,捷運市政府站-出口2,307014.5930000006,2770425.582,121.56501771527468,25.04088967226684
臺北市,信義區,捷運市政府站-出口1,307058.83699999884,2770477.449,121.56545830600791,25.04135625397512
臺北市,信義區,捷運市政府站-出口3,307224.08099999884,2770427.266,121.56709374255512,25.040896966469255
臺北市,信義區,捷運市政府站-出口4,307225.43900000094,2770467.277,121.56710886105122,25.041258129956343
臺北市,信義區,捷運象山站-出口1,307458.32100000023,2769553.01,121.56937854668044,25.0329954018878
臺北市,信義區,捷運東環段-三張犁站(規劃中),307506.2249999988,2768539.087,121.56981095539236,25.023839987407364
臺北市,信義區,捷運象山站-出口2,307506.54099999915,2769490.73,121.56985376294212,25.032431313265697
臺北市,信義區,捷運象山站-出口3,307579.0999999989,2769551.335,121.57057527961248,25.032975690182578
臺北市,信義區,捷運永春站-出口1,308035.254999999,2770446.367000001,121.57513300772082,25.041038510236078
臺北市,信義區,捷運永春站-出口2,308055.0300000001,2770408.084,121.57532735897053,25.04069213739716
臺北市,信義區,捷運永春站-出口3,308150.5509999988,2770412.452,121.57627412191472,25.040727902912536
臺北市,信義區,捷運永春站-出口4,308181.67900000035,2770412.3160000006,121.57658258348845,25.04072547842537
臺北市,信義區,捷運永春站-出口5,308201.8039999998,2770442.0109999995,121.57678326889268,25.040992787097075
臺北市,信義區,捷運後山埤站-出口1,308675.8549999987,2770820.363,121.58149705956346,25.04439018718137
臺北市,信義區,捷運後山埤站-出口2,308721.8200000003,2770759.703,121.58194998459285,25.043840773538193
臺北市,信義區,捷運信義線東延-廣慈/奉天宮站(規劃中),308790.8760000008,2770095.6390000004,121.58260599716137,25.03784301177258
臺北市,士林區,捷運北環段-社子公園站(規劃中),302076.5289999993,2775962.818,121.51629236286067,25.091057502392196
臺北市,士林區,捷運北環段-福德洋站(規劃中),302448.72299999953,2776227.714,121.519992322578,25.093436070305977
臺北市,士林區,捷運芝山站-出口2,302685.6080000012,2777373.86,121.52238473998385,25.103775095705743
臺北市,士林區,捷運芝山站-出口1,302714.6009999993,2777195.5950000007,121.5226653595498,25.102164727871838
臺北市,士林區,捷運劍潭站-出口2,302931.6669999992,2775105.17,121.52473699803315,25.083285002105047
臺北市,士林區,捷運劍潭站-出口1,302979.2640000003,2775317.1430000006,121.52521700076946,25.08519700386961
臺北市,士林區,捷運北環段-士林站(規劃中),303019.19699999987,2776417.535,121.52565530797213,25.095129821805553
臺北市,士林區,捷運士林站-出口1,303057.87200000026,2776297.241,121.52603409202881,25.094042462225566
臺北市,士林區,捷運士林站-出口2,303096.1739999992,2776171.1629999992,121.52640894823296,25.092902897451065
臺北市,士林區,捷運北環段-林子口站(規劃中),303674.7219999992,2776572.926,121.53216031601178,25.09650950194768
臺北市,士林區,捷運北環段-故宮博物院站(規劃中),305218.23299999896,2776821.222,121.5474729548616,25.098695395734303
臺北市,北投區,捷運關渡站-出口2,297074.6169999994,2779756.032,121.46683425083967,25.125466720220018
臺北市,北投區,捷運關渡站-出口1,297107.35800000123,2779752.1099999994,121.46715879687824,25.125430289713687
臺北市,北投區,捷運忠義站-出口1,297729.459999999,2780384.078,121.4733499393551,25.131116072300582
臺北市,北投區,捷運忠義站-出口2,297755.2040000007,2780369.9119999995,121.47360475164041,25.1309873671905
臺北市,北投區,捷運復興崗站-出口2,298924.74700000125,2781080.534,121.48522853645773,25.13736526750886
臺北市,北投區,捷運復興崗站-出口1,298942.2109999992,2781112.6040000003,121.48540288161026,25.137654224638617
臺北市,北投區,捷運北投站-出口,300245.20299999975,2780517.564,121.4983036156613,25.132239379275195
臺北市,北投區,捷運奇岩站-出口,300518.1380000012,2779838.948,121.50098535972931,25.126103789825812
臺北市,北投區,捷運新北投站-出口,300743.72799999977,2781040.5610000007,121.50326690675526,25.136944220914412
臺北市,北投區,捷運唭哩岸站-出口2,301020.7339999989,2779258.4990000003,121.50594784047274,25.120846636151988
臺北市,北投區,捷運唭哩岸站-出口1,301116.5380000008,2779244.871,121.50689734530798,25.120720358711072
臺北市,北投區,捷運石牌站-出口1,301963.0949999992,2778606.0650000004,121.51526778299053,25.114924356863206
臺北市,北投區,捷運石牌站-出口2,302056.6859999988,2778459.049,121.51619023047304,25.113593886599368
臺北市,北投區,捷運明德站-出口,302349.95400000043,2777989.7,121.51908026670912,25.1093465102695
臺北市,內湖區,捷運西湖站-出口1,307171.5169999991,2775029.678,121.56676396262858,25.082448904339106
臺北市,內湖區,捷運西湖站-出口2,307203.0030000012,2774974.833,121.56707380262839,25.08195258018689
臺北市,內湖區,捷運東環段-洲子站(規劃中),307319.96899999894,2774712.404,121.56822234674067,25.079578978506753
臺北市,內湖區,捷運東環段-內湖科技園區站(規劃中),307793.14899999875,2774441.623,121.57290149768723,25.07711638035778
臺北市,內湖區,捷運東環段-粉寮站(規劃中),307945.53500000096,2773386.444,121.57436760086345,25.067584556019444
臺北市,內湖區,捷運港墘站-出口2,307991.20999999903,2774763.083,121.57487834371112,25.080010875862143
臺北市,內湖區,捷運港墘站-出口1,308074.49700000003,2774775.278,121.57570446624092,25.080117769948565
臺北市,內湖區,捷運東環段-瑞光公園站(規劃中),308280.9619999996,2773737.151,121.57770713799809,25.07073778265339
臺北市,內湖區,捷運東環段-舊里族站(規劃中),308473.89599999983,2772571.923,121.57957001202799,25.060210837387416
臺北市,內湖區,捷運文德站-出口2,308970.9269999991,2774581.324,121.58458228423451,25.07833205336673
臺北市,內湖區,捷運文德站-出口1,309085.0379999992,2774636.715,121.58571580590917,25.07882765346153
臺北市,內湖區,民生汐止線-灣仔站(規劃中),309818.40299999894,2773562.703,121.59293872701191,25.069102813563344
臺北市,內湖區,捷運內湖站-出口1,309940.1269999987,2775201.615,121.59421664904518,25.08389376314378
臺北市,內湖區,捷運內湖站-出口2,309978.99100000074,2775162.499,121.59460020502982,25.08353908882513
臺北市,內湖區,捷運大湖公園站-出口2,310781.21200000006,2775150.4630000005,121.60255212567512,25.08339835362214
臺北市,內湖區,捷運大湖公園站-出口1,310791.53300000104,2775205.04,121.60265685062771,25.083890647278416
臺北市,內湖區,民生汐止線-葫蘆洲站(規劃中),311016.9369999999,2773003.243,121.60479365355019,25.06400420056504
臺北市,內湖區,捷運葫洲站-出口2,311257.78800000047,2773946.3970000003,121.60722281612357,25.072509054711098
臺北市,內湖區,捷運葫洲站-出口1,311335.1070000004,2773962.353,121.6079899241967,25.072649965076618
臺北市,內湖區,捷運東湖站-出口1,311639.55600000056,2773359.5210000006,121.6109806676637,25.067195338608585
臺北市,內湖區,捷運東湖站-出口2,311658.9020000012,2773359.195,121.61117240494835,25.067191606325455
臺北市,內湖區,捷運東湖站-出口3,311729.8600000007,2773346.3290000004,121.61187514277034,25.067072557986666
臺北市,南港區,捷運後山埤站-出口4,308771.6410000006,2770952.781,121.58245193911634,25.045581919926935
